state,state_code,variant,date,total_sequences,cluster_sequences,day_from_midpoint
Maine,ME,Alpha,2021-04-30,26,10,28
Maine,ME,Alpha,2021-05-01,28,13,29
Maine,ME,Alpha,2021-05-02,36,17,30
Maine,ME,Alpha,2021-05-03,72,34,31
Maine,ME,Alpha,2021-05-04,64,33,32
Maine,ME,Alpha,2021-05-05,74,32,33
Maine,ME,Alpha,2021-05-06,45,13,34
Maine,ME,Alpha,2021-05-07,66,26,35
Maine,ME,Alpha,2021-05-08,19,6,36
Maine,ME,Alpha,2021-05-09,39,20,37
Maine,ME,Alpha,2021-05-10,100,42,38
Maine,ME,Alpha,2021-05-11,86,38,39
Maine,ME,Alpha,2021-05-12,42,18,40
Maine,ME,Alpha,2021-05-13,46,15,41
Maine,ME,Alpha,2021-05-14,39,11,42
Maryland,MD,Alpha,2021-01-25,94,1,-42
Maryland,MD,Alpha,2021-01-26,69,2,-41
Maryland,MD,Alpha,2021-01-27,80,3,-40
Maryland,MD,Alpha,2021-01-28,48,6,-39
Maryland,MD,Alpha,2021-01-29,18,3,-38
Maryland,MD,Alpha,2021-01-30,18,1,-37
Maryland,MD,Alpha,2021-01-31,18,0,-36
Maryland,MD,Alpha,2021-02-01,38,3,-35
Maryland,MD,Alpha,2021-02-02,75,2,-34
Maryland,MD,Alpha,2021-02-03,96,5,-33
Maryland,MD,Alpha,2021-02-04,67,10,-32
Maryland,MD,Alpha,2021-02-05,52,13,-31
Maryland,MD,Alpha,2021-02-06,27,6,-30
Maryland,MD,Alpha,2021-02-07,18,1,-29
Maryland,MD,Alpha,2021-02-08,55,15,-28
Maryland,MD,Alpha,2021-02-09,85,8,-27
Maryland,MD,Alpha,2021-02-10,92,6,-26
Maryland,MD,Alpha,2021-02-11,79,7,-25
Maryland,MD,Alpha,2021-02-12,47,7,-24
Maryland,MD,Alpha,2021-02-13,33,4,-23
Maryland,MD,Alpha,2021-02-14,29,6,-22
Maryland,MD,Alpha,2021-02-15,80,13,-21
Maryland,MD,Alpha,2021-02-16,141,28,-20
Maryland,MD,Alpha,2021-02-17,76,8,-19
Maryland,MD,Alpha,2021-02-18,32,8,-18
Maryland,MD,Alpha,2021-02-19,78,13,-17
Maryland,MD,Alpha,2021-02-20,70,7,-16
Maryland,MD,Alpha,2021-02-21,36,14,-15
Maryland,MD,Alpha,2021-02-22,86,34,-14
Maryland,MD,Alpha,2021-02-23,104,19,-13
Maryland,MD,Alpha,2021-02-24,71,14,-12
Maryland,MD,Alpha,2021-02-25,82,14,-11
Maryland,MD,Alpha,2021-02-26,45,14,-10
Maryland,MD,Alpha,2021-02-27,65,18,-9
Maryland,MD,Alpha,2021-02-28,53,18,-8
Maryland,MD,Alpha,2021-03-01,79,17,-7
Maryland,MD,Alpha,2021-03-02,110,40,-6
Maryland,MD,Alpha,2021-03-03,77,20,-5
Maryland,MD,Alpha,2021-03-04,111,35,-4
Maryland,MD,Alpha,2021-03-05,59,30,-3
Maryland,MD,Alpha,2021-03-06,52,20,-2
Maryland,MD,Alpha,2021-03-07,49,16,-1
Maryland,MD,Alpha,2021-03-08,101,46,0
Maryland,MD,Alpha,2021-03-09,121,31,1
Maryland,MD,Alpha,2021-03-10,99,36,2
Maryland,MD,Alpha,2021-03-11,82,27,3
Maryland,MD,Alpha,2021-03-12,91,31,4
Maryland,MD,Alpha,2021-03-13,82,38,5
Maryland,MD,Alpha,2021-03-14,56,29,6
Maryland,MD,Alpha,2021-03-15,149,73,7
Maryland,MD,Alpha,2021-03-16,113,65,8
Maryland,MD,Alpha,2021-03-17,112,54,9
Maryland,MD,Alpha,2021-03-18,111,58,10
Maryland,MD,Alpha,2021-03-19,103,56,11
Maryland,MD,Alpha,2021-03-20,68,44,12
Maryland,MD,Alpha,2021-03-21,79,46,13
Maryland,MD,Alpha,2021-03-22,138,70,14
Maryland,MD,Alpha,2021-03-23,109,66,15
Maryland,MD,Alpha,2021-03-24,148,85,16
Maryland,MD,Alpha,2021-03-25,127,79,17
Maryland,MD,Alpha,2021-03-26,144,95,18
Maryland,MD,Alpha,2021-03-27,88,62,19
Maryland,MD,Alpha,2021-03-28,84,54,20
Maryland,MD,Alpha,2021-03-29,151,98,21
Maryland,MD,Alpha,2021-03-30,159,90,22
Maryland,MD,Alpha,2021-03-31,181,114,23
Maryland,MD,Alpha,2021-04-01,215,140,24
Maryland,MD,Alpha,2021-04-02,157,114,25
Maryland,MD,Alpha,2021-04-03,99,69,26
Maryland,MD,Alpha,2021-04-04,76,53,27
Maryland,MD,Alpha,2021-04-05,169,116,28
Maryland,MD,Alpha,2021-04-06,159,110,29
Maryland,MD,Alpha,2021-04-07,216,142,30
Maryland,MD,Alpha,2021-04-08,201,151,31
Maryland,MD,Alpha,2021-04-09,207,151,32
Maryland,MD,Alpha,2021-04-10,132,99,33
Maryland,MD,Alpha,2021-04-11,98,71,34
Maryland,MD,Alpha,2021-04-12,209,151,35
Maryland,MD,Alpha,2021-04-13,201,140,36
Maryland,MD,Alpha,2021-04-14,241,174,37
Maryland,MD,Alpha,2021-04-15,202,141,38
Maryland,MD,Alpha,2021-04-16,172,125,39
Maryland,MD,Alpha,2021-04-17,119,85,40
Maryland,MD,Alpha,2021-04-18,99,71,41
Maryland,MD,Alpha,2021-04-19,185,137,42
Massachusetts,MA,Alpha,2021-01-19,61,2,-42
Massachusetts,MA,Alpha,2021-01-20,36,2,-41
Massachusetts,MA,Alpha,2021-01-21,43,0,-40
Massachusetts,MA,Alpha,2021-01-22,39,2,-39
Massachusetts,MA,Alpha,2021-01-23,21,0,-38
Massachusetts,MA,Alpha,2021-01-24,25,2,-37
Massachusetts,MA,Alpha,2021-01-25,56,4,-36
Massachusetts,MA,Alpha,2021-01-26,44,6,-35
Massachusetts,MA,Alpha,2021-01-27,42,6,-34
Massachusetts,MA,Alpha,2021-01-28,60,3,-33
Massachusetts,MA,Alpha,2021-01-29,67,2,-32
Massachusetts,MA,Alpha,2021-01-30,24,3,-31
Massachusetts,MA,Alpha,2021-01-31,26,0,-30
Massachusetts,MA,Alpha,2021-02-01,74,5,-29
Massachusetts,MA,Alpha,2021-02-02,73,4,-28
Massachusetts,MA,Alpha,2021-02-03,51,8,-27
Massachusetts,MA,Alpha,2021-02-04,43,6,-26
Massachusetts,MA,Alpha,2021-02-05,59,7,-25
Massachusetts,MA,Alpha,2021-02-06,38,2,-24
Massachusetts,MA,Alpha,2021-02-07,36,3,-23
Massachusetts,MA,Alpha,2021-02-08,107,9,-22
Massachusetts,MA,Alpha,2021-02-09,105,9,-21
Massachusetts,MA,Alpha,2021-02-10,101,11,-20
Massachusetts,MA,Alpha,2021-02-11,179,9,-19
Massachusetts,MA,Alpha,2021-02-12,74,8,-18
Massachusetts,MA,Alpha,2021-02-13,30,2,-17
Massachusetts,MA,Alpha,2021-02-14,38,9,-16
Massachusetts,MA,Alpha,2021-02-15,128,12,-15
Massachusetts,MA,Alpha,2021-02-16,84,18,-14
Massachusetts,MA,Alpha,2021-02-17,100,11,-13
Massachusetts,MA,Alpha,2021-02-18,76,13,-12
Massachusetts,MA,Alpha,2021-02-19,53,10,-11
Massachusetts,MA,Alpha,2021-02-20,77,7,-10
Massachusetts,MA,Alpha,2021-02-21,61,9,-9
Massachusetts,MA,Alpha,2021-02-22,96,23,-8
Massachusetts,MA,Alpha,2021-02-23,127,36,-7
Massachusetts,MA,Alpha,2021-02-24,184,37,-6
Massachusetts,MA,Alpha,2021-02-25,79,19,-5
Massachusetts,MA,Alpha,2021-02-26,90,20,-4
Massachusetts,MA,Alpha,2021-02-27,50,17,-3
Massachusetts,MA,Alpha,2021-02-28,59,14,-2
Massachusetts,MA,Alpha,2021-03-01,100,24,-1
Massachusetts,MA,Alpha,2021-03-02,89,25,0
Massachusetts,MA,Alpha,2021-03-03,102,20,1
Massachusetts,MA,Alpha,2021-03-04,102,28,2
Massachusetts,MA,Alpha,2021-03-05,122,31,3
Massachusetts,MA,Alpha,2021-03-06,67,13,4
Massachusetts,MA,Alpha,2021-03-07,67,22,5
Massachusetts,MA,Alpha,2021-03-08,147,51,6
Massachusetts,MA,Alpha,2021-03-09,133,52,7
Massachusetts,MA,Alpha,2021-03-10,99,28,8
Massachusetts,MA,Alpha,2021-03-11,120,47,9
Massachusetts,MA,Alpha,2021-03-12,138,51,10
Massachusetts,MA,Alpha,2021-03-13,144,44,11
Massachusetts,MA,Alpha,2021-03-14,136,64,12
Massachusetts,MA,Alpha,2021-03-15,136,50,13
Massachusetts,MA,Alpha,2021-03-16,141,60,14
Massachusetts,MA,Alpha,2021-03-17,126,55,15
Massachusetts,MA,Alpha,2021-03-18,144,70,16
Massachusetts,MA,Alpha,2021-03-19,148,67,17
Massachusetts,MA,Alpha,2021-03-20,165,61,18
Massachusetts,MA,Alpha,2021-03-21,195,77,19
Massachusetts,MA,Alpha,2021-03-22,147,70,20
Massachusetts,MA,Alpha,2021-03-23,182,85,21
Massachusetts,MA,Alpha,2021-03-24,258,126,22
Massachusetts,MA,Alpha,2021-03-25,246,115,23
Massachusetts,MA,Alpha,2021-03-26,127,63,24
Massachusetts,MA,Alpha,2021-03-27,120,74,25
Massachusetts,MA,Alpha,2021-03-28,79,46,26
Massachusetts,MA,Alpha,2021-03-29,163,80,27
Massachusetts,MA,Alpha,2021-03-30,185,110,28
Massachusetts,MA,Alpha,2021-03-31,200,123,29
Massachusetts,MA,Alpha,2021-04-01,287,133,30
Massachusetts,MA,Alpha,2021-04-02,221,125,31
Massachusetts,MA,Alpha,2021-04-03,127,58,32
Massachusetts,MA,Alpha,2021-04-04,97,51,33
Massachusetts,MA,Alpha,2021-04-05,180,86,34
Massachusetts,MA,Alpha,2021-04-06,178,86,35
Massachusetts,MA,Alpha,2021-04-07,157,75,36
Massachusetts,MA,Alpha,2021-04-08,208,103,37
Massachusetts,MA,Alpha,2021-04-09,167,85,38
Massachusetts,MA,Alpha,2021-04-10,165,78,39
Massachusetts,MA,Alpha,2021-04-11,160,95,40
Massachusetts,MA,Alpha,2021-04-12,203,89,41
Massachusetts,MA,Alpha,2021-04-13,368,198,42
Michigan,MI,Alpha,2021-01-16,22,0,-42
Michigan,MI,Alpha,2021-01-17,13,1,-41
Michigan,MI,Alpha,2021-01-18,46,5,-40
Michigan,MI,Alpha,2021-01-19,43,1,-39
Michigan,MI,Alpha,2021-01-20,34,1,-38
Michigan,MI,Alpha,2021-01-21,40,6,-37
Michigan,MI,Alpha,2021-01-22,47,4,-36
Michigan,MI,Alpha,2021-01-23,10,0,-35
Michigan,MI,Alpha,2021-01-24,45,1,-34
Michigan,MI,Alpha,2021-01-25,103,13,-33
Michigan,MI,Alpha,2021-01-26,82,7,-32
Michigan,MI,Alpha,2021-01-27,70,4,-31
Michigan,MI,Alpha,2021-01-28,65,6,-30
Michigan,MI,Alpha,2021-01-29,52,6,-29
Michigan,MI,Alpha,2021-01-30,34,6,-28
Michigan,MI,Alpha,2021-01-31,37,2,-27
Michigan,MI,Alpha,2021-02-01,81,8,-26
Michigan,MI,Alpha,2021-02-02,90,10,-25
Michigan,MI,Alpha,2021-02-03,49,3,-24
Michigan,MI,Alpha,2021-02-04,53,3,-23
Michigan,MI,Alpha,2021-02-05,46,5,-22
Michigan,MI,Alpha,2021-02-06,19,1,-21
Michigan,MI,Alpha,2021-02-07,19,4,-20
Michigan,MI,Alpha,2021-02-08,80,10,-19
Michigan,MI,Alpha,2021-02-09,224,144,-18
Michigan,MI,Alpha,2021-02-10,121,48,-17
Michigan,MI,Alpha,2021-02-11,111,16,-16
Michigan,MI,Alpha,2021-02-12,125,37,-15
Michigan,MI,Alpha,2021-02-13,48,22,-14
Michigan,MI,Alpha,2021-02-14,57,25,-13
Michigan,MI,Alpha,2021-02-15,96,19,-12
Michigan,MI,Alpha,2021-02-16,81,23,-11
Michigan,MI,Alpha,2021-02-17,110,40,-10
Michigan,MI,Alpha,2021-02-18,103,22,-9
Michigan,MI,Alpha,2021-02-19,99,32,-8
Michigan,MI,Alpha,2021-02-20,32,12,-7
Michigan,MI,Alpha,2021-02-21,39,17,-6
Michigan,MI,Alpha,2021-02-22,98,36,-5
Michigan,MI,Alpha,2021-02-23,103,31,-4
Michigan,MI,Alpha,2021-02-24,93,32,-3
Michigan,MI,Alpha,2021-02-25,77,25,-2
Michigan,MI,Alpha,2021-02-26,65,20,-1
Michigan,MI,Alpha,2021-02-27,50,15,0
Michigan,MI,Alpha,2021-02-28,51,19,1
Michigan,MI,Alpha,2021-03-01,121,54,2
Michigan,MI,Alpha,2021-03-02,108,53,3
Michigan,MI,Alpha,2021-03-03,128,49,4
Michigan,MI,Alpha,2021-03-04,134,64,5
Michigan,MI,Alpha,2021-03-05,130,75,6
Michigan,MI,Alpha,2021-03-06,88,51,7
Michigan,MI,Alpha,2021-03-07,55,29,8
Michigan,MI,Alpha,2021-03-08,191,117,9
Michigan,MI,Alpha,2021-03-09,160,93,10
Michigan,MI,Alpha,2021-03-10,234,124,11
Michigan,MI,Alpha,2021-03-11,210,119,12
Michigan,MI,Alpha,2021-03-12,217,106,13
Michigan,MI,Alpha,2021-03-13,133,69,14
Michigan,MI,Alpha,2021-03-14,118,68,15
Michigan,MI,Alpha,2021-03-15,242,136,16
Michigan,MI,Alpha,2021-03-16,310,179,17
Michigan,MI,Alpha,2021-03-17,214,130,18
Michigan,MI,Alpha,2021-03-18,300,186,19
Michigan,MI,Alpha,2021-03-19,302,186,20
Michigan,MI,Alpha,2021-03-20,180,104,21
Michigan,MI,Alpha,2021-03-21,190,125,22
Michigan,MI,Alpha,2021-03-22,450,311,23
Michigan,MI,Alpha,2021-03-23,541,389,24
Michigan,MI,Alpha,2021-03-24,494,361,25
Michigan,MI,Alpha,2021-03-25,384,259,26
Michigan,MI,Alpha,2021-03-26,299,225,27
Michigan,MI,Alpha,2021-03-27,276,198,28
Michigan,MI,Alpha,2021-03-28,221,167,29
Michigan,MI,Alpha,2021-03-29,493,341,30
Michigan,MI,Alpha,2021-03-30,493,343,31
Michigan,MI,Alpha,2021-03-31,493,376,32
Michigan,MI,Alpha,2021-04-01,663,500,33
Michigan,MI,Alpha,2021-04-02,455,332,34
Michigan,MI,Alpha,2021-04-03,354,250,35
Michigan,MI,Alpha,2021-04-04,401,314,36
Michigan,MI,Alpha,2021-04-05,454,362,37
Michigan,MI,Alpha,2021-04-06,514,403,38
Michigan,MI,Alpha,2021-04-07,497,396,39
Michigan,MI,Alpha,2021-04-08,438,344,40
Michigan,MI,Alpha,2021-04-09,557,442,41
Michigan,MI,Alpha,2021-04-10,426,331,42
Minnesota,MN,Alpha,2021-01-16,52,1,-42
Minnesota,MN,Alpha,2021-01-17,29,0,-41
Minnesota,MN,Alpha,2021-01-18,46,0,-40
Minnesota,MN,Alpha,2021-01-19,87,0,-39
Minnesota,MN,Alpha,2021-01-20,79,1,-38
Minnesota,MN,Alpha,2021-01-21,63,0,-37
Minnesota,MN,Alpha,2021-01-22,64,2,-36
Minnesota,MN,Alpha,2021-01-23,35,1,-35
Minnesota,MN,Alpha,2021-01-24,19,1,-34
Minnesota,MN,Alpha,2021-01-25,44,0,-33
Minnesota,MN,Alpha,2021-01-26,55,1,-32
Minnesota,MN,Alpha,2021-01-27,76,6,-31
Minnesota,MN,Alpha,2021-01-28,137,7,-30
Minnesota,MN,Alpha,2021-01-29,68,7,-29
Minnesota,MN,Alpha,2021-01-30,25,2,-28
Minnesota,MN,Alpha,2021-01-31,41,2,-27
Minnesota,MN,Alpha,2021-02-01,77,10,-26
Minnesota,MN,Alpha,2021-02-02,58,4,-25
Minnesota,MN,Alpha,2021-02-03,83,8,-24
Minnesota,MN,Alpha,2021-02-04,68,3,-23
Minnesota,MN,Alpha,2021-02-05,66,11,-22
Minnesota,MN,Alpha,2021-02-06,41,3,-21
Minnesota,MN,Alpha,2021-02-07,43,4,-20
Minnesota,MN,Alpha,2021-02-08,72,4,-19
Minnesota,MN,Alpha,2021-02-09,74,2,-18
Minnesota,MN,Alpha,2021-02-10,67,9,-17
Minnesota,MN,Alpha,2021-02-11,64,11,-16
Minnesota,MN,Alpha,2021-02-12,63,11,-15
Minnesota,MN,Alpha,2021-02-13,50,13,-14
Minnesota,MN,Alpha,2021-02-14,39,12,-13
Minnesota,MN,Alpha,2021-02-15,72,7,-12
Minnesota,MN,Alpha,2021-02-16,88,21,-11
Minnesota,MN,Alpha,2021-02-17,48,17,-10
Minnesota,MN,Alpha,2021-02-18,71,13,-9
Minnesota,MN,Alpha,2021-02-19,37,12,-8
Minnesota,MN,Alpha,2021-02-20,39,21,-7
Minnesota,MN,Alpha,2021-02-21,44,27,-6
Minnesota,MN,Alpha,2021-02-22,70,3,-5
Minnesota,MN,Alpha,2021-02-23,60,3,-4
Minnesota,MN,Alpha,2021-02-24,77,29,-3
Minnesota,MN,Alpha,2021-02-25,103,34,-2
Minnesota,MN,Alpha,2021-02-26,62,25,-1
Minnesota,MN,Alpha,2021-02-27,72,48,0
Minnesota,MN,Alpha,2021-02-28,52,29,1
Minnesota,MN,Alpha,2021-03-01,85,40,2
Minnesota,MN,Alpha,2021-03-02,61,12,3
Minnesota,MN,Alpha,2021-03-03,106,50,4
Minnesota,MN,Alpha,2021-03-04,148,75,5
Minnesota,MN,Alpha,2021-03-05,104,66,6
Minnesota,MN,Alpha,2021-03-06,51,22,7
Minnesota,MN,Alpha,2021-03-07,71,38,8
Minnesota,MN,Alpha,2021-03-08,120,33,9
Minnesota,MN,Alpha,2021-03-09,81,15,10
Minnesota,MN,Alpha,2021-03-10,167,92,11
Minnesota,MN,Alpha,2021-03-11,106,36,12
Minnesota,MN,Alpha,2021-03-12,90,27,13
Minnesota,MN,Alpha,2021-03-13,76,21,14
Minnesota,MN,Alpha,2021-03-14,68,39,15
Minnesota,MN,Alpha,2021-03-15,252,106,16
Minnesota,MN,Alpha,2021-03-16,403,201,17
Minnesota,MN,Alpha,2021-03-17,364,195,18
Minnesota,MN,Alpha,2021-03-18,416,247,19
Minnesota,MN,Alpha,2021-03-19,385,191,20
Minnesota,MN,Alpha,2021-03-20,273,164,21
Minnesota,MN,Alpha,2021-03-21,280,163,22
Minnesota,MN,Alpha,2021-03-22,354,175,23
Minnesota,MN,Alpha,2021-03-23,341,207,24
Minnesota,MN,Alpha,2021-03-24,401,256,25
Minnesota,MN,Alpha,2021-03-25,268,161,26
Minnesota,MN,Alpha,2021-03-26,131,79,27
Minnesota,MN,Alpha,2021-03-27,249,170,28
Minnesota,MN,Alpha,2021-03-28,350,253,29
Minnesota,MN,Alpha,2021-03-29,552,373,30
Minnesota,MN,Alpha,2021-03-30,458,335,31
Minnesota,MN,Alpha,2021-03-31,674,502,32
Minnesota,MN,Alpha,2021-04-01,596,452,33
Minnesota,MN,Alpha,2021-04-02,626,436,34
Minnesota,MN,Alpha,2021-04-03,464,333,35
Minnesota,MN,Alpha,2021-04-04,179,126,36
Minnesota,MN,Alpha,2021-04-05,703,533,37
Minnesota,MN,Alpha,2021-04-06,689,522,38
Minnesota,MN,Alpha,2021-04-07,723,546,39
Minnesota,MN,Alpha,2021-04-08,679,506,40
Minnesota,MN,Alpha,2021-04-09,677,524,41
Minnesota,MN,Alpha,2021-04-10,485,358,42
Mississippi,MS,Alpha,2021-02-03,2,0,-42
Mississippi,MS,Alpha,2021-02-05,3,0,-40
Mississippi,MS,Alpha,2021-02-06,3,0,-39
Mississippi,MS,Alpha,2021-02-08,4,0,-37
Mississippi,MS,Alpha,2021-02-09,10,0,-36
Mississippi,MS,Alpha,2021-02-10,24,0,-35
Mississippi,MS,Alpha,2021-02-11,11,0,-34
Mississippi,MS,Alpha,2021-02-12,1,0,-33
Mississippi,MS,Alpha,2021-02-13,1,0,-32
Mississippi,MS,Alpha,2021-02-14,2,0,-31
Mississippi,MS,Alpha,2021-02-15,2,0,-30
Mississippi,MS,Alpha,2021-02-16,1,0,-29
Mississippi,MS,Alpha,2021-02-17,1,0,-28
Mississippi,MS,Alpha,2021-02-19,2,0,-26
Mississippi,MS,Alpha,2021-02-22,16,0,-23
Mississippi,MS,Alpha,2021-02-23,7,0,-22
Mississippi,MS,Alpha,2021-02-24,8,0,-21
Mississippi,MS,Alpha,2021-02-25,9,3,-20
Mississippi,MS,Alpha,2021-02-26,5,2,-19
Mississippi,MS,Alpha,2021-02-27,5,0,-18
Mississippi,MS,Alpha,2021-02-28,2,0,-17
Mississippi,MS,Alpha,2021-03-01,30,3,-16
Mississippi,MS,Alpha,2021-03-02,11,1,-15
Mississippi,MS,Alpha,2021-03-03,10,1,-14
Mississippi,MS,Alpha,2021-03-04,10,0,-13
Mississippi,MS,Alpha,2021-03-05,18,2,-12
Mississippi,MS,Alpha,2021-03-06,7,1,-11
Mississippi,MS,Alpha,2021-03-07,3,0,-10
Mississippi,MS,Alpha,2021-03-08,14,2,-9
Mississippi,MS,Alpha,2021-03-09,16,5,-8
Mississippi,MS,Alpha,2021-03-10,11,0,-7
Mississippi,MS,Alpha,2021-03-11,6,1,-6
Mississippi,MS,Alpha,2021-03-12,13,6,-5
Mississippi,MS,Alpha,2021-03-13,9,5,-4
Mississippi,MS,Alpha,2021-03-14,3,2,-3
Mississippi,MS,Alpha,2021-03-15,18,8,-2
Mississippi,MS,Alpha,2021-03-16,6,2,-1
Mississippi,MS,Alpha,2021-03-17,6,2,0
Mississippi,MS,Alpha,2021-03-18,9,7,1
Mississippi,MS,Alpha,2021-03-19,15,7,2
Mississippi,MS,Alpha,2021-03-20,2,1,3
Mississippi,MS,Alpha,2021-03-21,4,4,4
Mississippi,MS,Alpha,2021-03-22,11,3,5
Mississippi,MS,Alpha,2021-03-23,6,2,6
Mississippi,MS,Alpha,2021-03-24,2,1,7
Mississippi,MS,Alpha,2021-03-25,5,3,8
Mississippi,MS,Alpha,2021-03-26,12,11,9
Mississippi,MS,Alpha,2021-03-27,7,4,10
Mississippi,MS,Alpha,2021-03-28,2,2,11
Mississippi,MS,Alpha,2021-03-29,9,5,12
Mississippi,MS,Alpha,2021-03-30,6,4,13
Mississippi,MS,Alpha,2021-03-31,14,10,14
Mississippi,MS,Alpha,2021-04-01,7,2,15
Mississippi,MS,Alpha,2021-04-02,2,1,16
Mississippi,MS,Alpha,2021-04-03,5,3,17
Mississippi,MS,Alpha,2021-04-04,5,4,18
Mississippi,MS,Alpha,2021-04-05,21,14,19
Mississippi,MS,Alpha,2021-04-06,10,5,20
Mississippi,MS,Alpha,2021-04-07,7,7,21
Mississippi,MS,Alpha,2021-04-08,17,7,22
Mississippi,MS,Alpha,2021-04-09,17,11,23
Mississippi,MS,Alpha,2021-04-10,4,2,24
Mississippi,MS,Alpha,2021-04-11,7,2,25
Mississippi,MS,Alpha,2021-04-12,21,14,26
Mississippi,MS,Alpha,2021-04-13,13,9,27
Mississippi,MS,Alpha,2021-04-14,7,4,28
Mississippi,MS,Alpha,2021-04-15,3,2,29
Mississippi,MS,Alpha,2021-04-16,10,10,30
Mississippi,MS,Alpha,2021-04-17,6,3,31
Mississippi,MS,Alpha,2021-04-18,1,1,32
Mississippi,MS,Alpha,2021-04-19,7,5,33
Mississippi,MS,Alpha,2021-04-20,4,4,34
Mississippi,MS,Alpha,2021-04-21,4,3,35
Mississippi,MS,Alpha,2021-04-22,3,3,36
Mississippi,MS,Alpha,2021-04-23,6,6,37
Mississippi,MS,Alpha,2021-04-27,6,6,41
Mississippi,MS,Alpha,2021-04-28,3,2,42
Missouri,MO,Alpha,2021-02-01,70,0,-42
Missouri,MO,Alpha,2021-02-02,23,0,-41
Missouri,MO,Alpha,2021-02-03,20,0,-40
Missouri,MO,Alpha,2021-02-04,32,0,-39
Missouri,MO,Alpha,2021-02-05,9,0,-38
Missouri,MO,Alpha,2021-02-06,30,0,-37
Missouri,MO,Alpha,2021-02-08,15,1,-35
Missouri,MO,Alpha,2021-02-09,9,0,-34
Missouri,MO,Alpha,2021-02-10,16,0,-33
Missouri,MO,Alpha,2021-02-11,9,0,-32
Missouri,MO,Alpha,2021-02-12,10,0,-31
Missouri,MO,Alpha,2021-02-13,3,0,-30
Missouri,MO,Alpha,2021-02-14,3,0,-29
Missouri,MO,Alpha,2021-02-15,6,0,-28
Missouri,MO,Alpha,2021-02-16,8,0,-27
Missouri,MO,Alpha,2021-02-17,12,0,-26
Missouri,MO,Alpha,2021-02-18,10,1,-25
Missouri,MO,Alpha,2021-02-19,14,0,-24
Missouri,MO,Alpha,2021-02-20,8,1,-23
Missouri,MO,Alpha,2021-02-21,4,2,-22
Missouri,MO,Alpha,2021-02-22,12,2,-21
Missouri,MO,Alpha,2021-02-23,7,1,-20
Missouri,MO,Alpha,2021-02-24,4,0,-19
Missouri,MO,Alpha,2021-02-25,9,2,-18
Missouri,MO,Alpha,2021-02-26,12,5,-17
Missouri,MO,Alpha,2021-02-27,1,1,-16
Missouri,MO,Alpha,2021-02-28,7,2,-15
Missouri,MO,Alpha,2021-03-01,82,9,-14
Missouri,MO,Alpha,2021-03-02,25,10,-13
Missouri,MO,Alpha,2021-03-03,23,9,-12
Missouri,MO,Alpha,2021-03-04,18,6,-11
Missouri,MO,Alpha,2021-03-05,7,1,-10
Missouri,MO,Alpha,2021-03-06,7,2,-9
Missouri,MO,Alpha,2021-03-07,12,3,-8
Missouri,MO,Alpha,2021-03-08,26,6,-7
Missouri,MO,Alpha,2021-03-09,8,0,-6
Missouri,MO,Alpha,2021-03-10,37,17,-5
Missouri,MO,Alpha,2021-03-11,18,8,-4
Missouri,MO,Alpha,2021-03-12,20,4,-3
Missouri,MO,Alpha,2021-03-13,14,5,-2
Missouri,MO,Alpha,2021-03-14,7,0,-1
Missouri,MO,Alpha,2021-03-15,26,12,0
Missouri,MO,Alpha,2021-03-16,19,8,1
Missouri,MO,Alpha,2021-03-17,13,5,2
Missouri,MO,Alpha,2021-03-18,21,10,3
Missouri,MO,Alpha,2021-03-19,18,11,4
Missouri,MO,Alpha,2021-03-20,15,6,5
Missouri,MO,Alpha,2021-03-21,10,5,6
Missouri,MO,Alpha,2021-03-22,20,17,7
Missouri,MO,Alpha,2021-03-23,19,12,8
Missouri,MO,Alpha,2021-03-24,22,13,9
Missouri,MO,Alpha,2021-03-25,19,11,10
Missouri,MO,Alpha,2021-03-26,15,13,11
Missouri,MO,Alpha,2021-03-27,19,9,12
Missouri,MO,Alpha,2021-03-28,12,8,13
Missouri,MO,Alpha,2021-03-29,34,20,14
Missouri,MO,Alpha,2021-03-30,31,20,15
Missouri,MO,Alpha,2021-03-31,31,22,16
Missouri,MO,Alpha,2021-04-01,24,13,17
Missouri,MO,Alpha,2021-04-02,29,21,18
Missouri,MO,Alpha,2021-04-03,11,9,19
Missouri,MO,Alpha,2021-04-04,11,6,20
Missouri,MO,Alpha,2021-04-05,32,27,21
Missouri,MO,Alpha,2021-04-06,33,27,22
Missouri,MO,Alpha,2021-04-07,28,27,23
Missouri,MO,Alpha,2021-04-08,31,24,24
Missouri,MO,Alpha,2021-04-09,29,28,25
Missouri,MO,Alpha,2021-04-10,33,21,26
Missouri,MO,Alpha,2021-04-11,32,25,27
Missouri,MO,Alpha,2021-04-12,58,47,28
Missouri,MO,Alpha,2021-04-13,19,13,29
Missouri,MO,Alpha,2021-04-14,25,18,30
Missouri,MO,Alpha,2021-04-15,10,7,31
Missouri,MO,Alpha,2021-04-16,21,18,32
Missouri,MO,Alpha,2021-04-17,9,8,33
Missouri,MO,Alpha,2021-04-18,15,14,34
Missouri,MO,Alpha,2021-04-19,25,18,35
Missouri,MO,Alpha,2021-04-20,49,39,36
Missouri,MO,Alpha,2021-04-21,39,28,37
Missouri,MO,Alpha,2021-04-22,16,13,38
Missouri,MO,Alpha,2021-04-23,15,10,39
Missouri,MO,Alpha,2021-04-24,19,15,40
Missouri,MO,Alpha,2021-04-25,16,15,41
